Date,Base Currency,Target Currency,Exchange Rate
2022-05-23,USD,JEP,0.795738
2022-05-23,USD,JMD,154.772597
2022-05-23,USD,JOD,0.709
2022-05-23,USD,JPY,127.8235
2022-05-23,USD,KES,116.49689
2022-05-23,USD,KGS,79.684551
2022-05-23,USD,KHR,4060.611365
2022-05-23,USD,KMF,460.599695
2022-05-23,USD,KPW,900
2022-05-23,USD,KRW,1258.945
2022-05-23,USD,KWD,0.306154
2022-05-23,USD,KYD,0.833447
2022-05-23,USD,KZT,422.29108
2022-05-23,USD,LAK,13275.817885
2022-05-23,USD,LBP,1508.699671
2022-05-23,USD,LKR,360.032151
2022-05-23,USD,LRD,152.49996
2022-05-23,USD,LSL,15.82016
2022-05-23,USD,LYD,4.811494
2022-05-23,USD,MAD,9.967323
2022-05-23,USD,MDL,19.069497
2022-05-23,USD,MGA,4022.190624
2022-05-23,USD,MKD,57.621543
2022-05-23,USD,MMK,1851.667241
2022-05-23,USD,MNT,3102.3504
2022-05-23,USD,MOP,8.085375
2022-05-23,USD,MRU,36.477665
2022-05-23,USD,MUR,43.396659
2022-05-23,USD,MVR,15.425
2022-05-23,USD,MWK,816.028002
2022-05-23,USD,MXN,19.92165
2022-05-23,USD,MYR,4.3895
2022-05-23,USD,MZN,63.824997
2022-05-23,USD,NAD,15.92
2022-05-23,USD,NGN,415.503502
2022-05-23,USD,NIO,35.811124
2022-05-23,USD,NOK,9.614375
2022-05-23,USD,NPR,124.059514
2022-05-23,USD,NZD,1.551533
2022-05-23,USD,OMR,0.38501
2022-05-23,USD,PAB,1
2022-05-23,USD,PEN,3.730649
2022-05-23,USD,PGK,3.552544
2022-05-23,USD,PHP,52.272504
2022-05-23,USD,PKR,200.71351
2022-05-23,USD,PLN,4.316387
2022-05-23,USD,PYG,6833.278386
2022-05-23,USD,QAR,3.641
2022-05-23,USD,RON,4.6291
2022-05-23,USD,RSD,109.975
2022-05-23,USD,RUB,58.575001
2022-05-23,USD,RWF,1020.586261
2022-05-23,USD,SAR,3.751123
2022-05-23,USD,SBD,8.123563
2022-05-23,USD,SCR,13.118543
2022-05-23,USD,SDG,449.110902
2022-05-23,USD,SEK,9.824226
2022-05-23,USD,SGD,1.374465
2022-05-23,USD,SHP,0.795738
2022-05-23,USD,SLL,12888.9
2022-05-23,USD,SOS,580.527752
2022-05-23,USD,SRD,21.025
2022-05-23,USD,SSP,130.26
2022-05-23,USD,STD,22135.090504
2022-05-23,USD,STN,23.41
2022-05-23,USD,SVC,8.751206
2022-05-23,USD,SYP,2512.53
2022-05-23,USD,SZL,15.72285
2022-05-23,USD,THB,34.159
2022-05-23,USD,TJS,12.506089
2022-05-23,USD,TMT,3.505
2022-05-23,USD,TND,3.0335
2022-05-23,USD,TOP,2.321674
2022-05-23,USD,TRY,15.937
2022-05-23,USD,TTD,6.788416
2022-05-23,USD,TWD,29.5068
2022-05-23,USD,TZS,2326.149199
2022-05-23,USD,UAH,29.546747
2022-05-23,USD,UGX,3657.843089
2022-05-23,USD,USD,1
2022-05-23,USD,UYU,40.215336
2022-05-23,USD,UZS,11094.555829
2022-05-23,USD,VES,4.9306
2022-05-23,USD,VND,23174.972276
2022-05-23,USD,VUV,115.709832
2022-05-23,USD,WST,2.624432
2022-05-23,USD,XAF,613.956787
2022-05-23,USD,XAG,0.04595905
2022-05-23,USD,XAU,0.00053939
2022-05-23,USD,XCD,2.70255
2022-05-23,USD,XDR,0.729147
2022-05-23,USD,XOF,613.956787
2022-05-23,USD,XPD,0.00050102
2022-05-23,USD,XPF,111.691061
2022-05-23,USD,XPT,0.00104604
2022-05-23,USD,YER,250.249937
2022-05-23,USD,ZAR,15.788
2022-05-23,USD,ZMW,17.126678
2022-05-23,USD,ZWL,322
2022-05-24,USD,AED,3.6731
2022-05-24,USD,AFN,90.500009
2022-05-24,USD,ALL,112.536374
2022-05-24,USD,AMD,455.988335
2022-05-24,USD,ANG,1.803326
2022-05-24,USD,AOA,418.4096
2022-05-24,USD,ARS,119.069499
2022-05-24,USD,AUD,1.408132
2022-05-24,USD,AWG,1.8
2022-05-24,USD,AZN,1.7
2022-05-24,USD,BAM,1.827366
2022-05-24,USD,BBD,2
2022-05-24,USD,BDT,88.002151
2022-05-24,USD,BGN,1.824866
2022-05-24,USD,BHD,0.377068
2022-05-24,USD,BIF,2041.991682
2022-05-24,USD,BMD,1
2022-05-24,USD,BND,1.374848
2022-05-24,USD,BOB,6.889097
2022-05-24,USD,BRL,4.8194
2022-05-24,USD,BSD,1
2022-05-24,USD,BTC,3.3724436e-05
2022-05-24,USD,BTN,77.653463
2022-05-24,USD,BWP,12.033635
2022-05-24,USD,BYN,3.377447
2022-05-24,USD,BZD,2.016911
2022-05-24,USD,CAD,1.282364
2022-05-24,USD,CDF,2003.166705
2022-05-24,USD,CHF,0.960414
2022-05-24,USD,CLF,0.030093
2022-05-24,USD,CLP,830.35
2022-05-24,USD,CNH,6.65996
2022-05-24,USD,CNY,6.654
2022-05-24,USD,COP,3971.40073
2022-05-24,USD,CRC,673.380884
2022-05-24,USD,CUC,1
2022-05-24,USD,CUP,25.75
2022-05-24,USD,CVE,103.12
2022-05-24,USD,CZK,22.946301
2022-05-24,USD,DJF,178.127654
2022-05-24,USD,DKK,6.931449
2022-05-24,USD,DOP,55.225472
2022-05-24,USD,DZD,145.280336
2022-05-24,USD,EGP,18.521
2022-05-24,USD,ERN,15.000001
2022-05-24,USD,ETB,51.778514
2022-05-24,USD,EUR,0.931712
2022-05-24,USD,FJD,2.15615
2022-05-24,USD,FKP,0.797343
2022-05-24,USD,GBP,0.797343
2022-05-24,USD,GEL,2.86
2022-05-24,USD,GGP,0.797343
2022-05-24,USD,GHS,7.757757
2022-05-24,USD,GIP,0.797343
2022-05-24,USD,GMD,53.95
2022-05-24,USD,GNF,8824.522579
2022-05-24,USD,GTQ,7.677567
2022-05-24,USD,GYD,209.343164
2022-05-24,USD,HKD,7.849105
2022-05-24,USD,HNL,24.477126
2022-05-24,USD,HRK,7.0181
2022-05-24,USD,HTG,113.067358
2022-05-24,USD,HUF,356.74
2022-05-24,USD,IDR,14653
2022-05-24,USD,ILS,3.36231
2022-05-24,USD,IMP,0.797343
2022-05-24,USD,INR,77.479049
2022-05-24,USD,IQD,1460.229443
2022-05-24,USD,IRR,42350
2022-05-24,USD,ISK,129.41
2022-05-24,USD,JEP,0.797343
2022-05-24,USD,JMD,154.907044
2022-05-24,USD,JOD,0.709
2022-05-24,USD,JPY,126.7383
2022-05-24,USD,KES,116.641481
2022-05-24,USD,KGS,79.502006
2022-05-24,USD,KHR,4063.427699
2022-05-24,USD,KMF,458.300371
2022-05-24,USD,KPW,900
2022-05-24,USD,KRW,1261.115
2022-05-24,USD,KWD,0.30579
2022-05-24,USD,KYD,0.833785
2022-05-24,USD,KZT,416.994999
2022-05-24,USD,LAK,13271.174758
2022-05-24,USD,LBP,1515.636015
2022-05-24,USD,LKR,360.213927
2022-05-24,USD,LRD,152.249969
2022-05-24,USD,LSL,15.673083
2022-05-24,USD,LYD,4.79
2022-05-24,USD,MAD,9.96556
2022-05-24,USD,MDL,19.09134
2022-05-24,USD,MGA,4006.522578
2022-05-24,USD,MKD,57.405724
2022-05-24,USD,MMK,1852.596489
2022-05-24,USD,MNT,3102.3504
2022-05-24,USD,MOP,8.089788
2022-05-24,USD,MRU,36.483666
2022-05-24,USD,MUR,43.502162
2022-05-24,USD,MVR,15.425
2022-05-24,USD,MWK,816.674646
2022-05-24,USD,MXN,19.845617
2022-05-24,USD,MYR,4.3955
2022-05-24,USD,MZN,63.850001
2022-05-24,USD,NAD,15.68
2022-05-24,USD,NGN,415.220758
2022-05-24,USD,NIO,35.821781
2022-05-24,USD,NOK,9.564117
2022-05-24,USD,NPR,124.245532
2022-05-24,USD,NZD,1.551103
2022-05-24,USD,OMR,0.384983
2022-05-24,USD,PAB,1
2022-05-24,USD,PEN,3.719038
2022-05-24,USD,PGK,3.525837
2022-05-24,USD,PHP,52.330003
2022-05-24,USD,PKR,201.021631
2022-05-24,USD,PLN,4.282911
2022-05-24,USD,PYG,6860.615833
2022-05-24,USD,QAR,3.641
2022-05-24,USD,RON,4.6054
2022-05-24,USD,RSD,109.478498
2022-05-24,USD,RUB,57.124904
2022-05-24,USD,RWF,1027.08228
2022-05-24,USD,SAR,3.751583
2022-05-24,USD,SBD,8.123525
2022-05-24,USD,SCR,13.433462
2022-05-24,USD,SDG,448.806784
2022-05-24,USD,SEK,9.759072
2022-05-24,USD,SGD,1.371241
2022-05-24,USD,SHP,0.797343
2022-05-24,USD,SLL,12888.9
2022-05-24,USD,SOS,580.885339
2022-05-24,USD,SRD,21.1015
2022-05-24,USD,SSP,130.26
2022-05-24,USD,STD,22088.590504
2022-05-24,USD,STN,23.15
2022-05-24,USD,SVC,8.754555
2022-05-24,USD,SYP,2512.53
2022-05-24,USD,SZL,15.683827
2022-05-24,USD,THB,34.115274
2022-05-24,USD,TJS,12.517016
2022-05-24,USD,TMT,3.51
2022-05-24,USD,TND,3.031
2022-05-24,USD,TOP,2.313075
2022-05-24,USD,TRY,16.1006
2022-05-24,USD,TTD,6.790059
2022-05-24,USD,TWD,29.547299
2022-05-24,USD,TZS,2327
2022-05-24,USD,UAH,29.41649
2022-05-24,USD,UGX,3659.613974
2022-05-24,USD,USD,1
2022-05-24,USD,UYU,40.014357
2022-05-24,USD,UZS,11080.379383
2022-05-24,USD,VES,4.9306
2022-05-24,USD,VND,23200
2022-05-24,USD,VUV,115.709832
2022-05-24,USD,WST,2.624432
2022-05-24,USD,XAF,611.162904
2022-05-24,USD,XAG,0.04518243
2022-05-24,USD,XAU,0.00053549
2022-05-24,USD,XCD,2.70255
2022-05-24,USD,XDR,0.728056
2022-05-24,USD,XOF,611.162904
2022-05-24,USD,XPD,0.00049766
2022-05-24,USD,XPF,111.182797
2022-05-24,USD,XPT,0.0010433
2022-05-24,USD,YER,250.249937
2022-05-24,USD,ZAR,15.6522
2022-05-24,USD,ZMW,17.160142
2022-05-24,USD,ZWL,322
2022-05-25,USD,AED,3.6731
2022-05-25,USD,AFN,88.948934
2022-05-25,USD,ALL,112.857315
2022-05-25,USD,AMD,456.157489
2022-05-25,USD,ANG,1.802437
2022-05-25,USD,AOA,419.59245
2022-05-25,USD,ARS,119.060527
2022-05-25,USD,AUD,1.410521
2022-05-25,USD,AWG,1.8005
2022-05-25,USD,AZN,1.7
2022-05-25,USD,BAM,1.833972
2022-05-25,USD,BBD,2
2022-05-25,USD,BDT,87.961138
2022-05-25,USD,BGN,1.83023
2022-05-25,USD,BHD,0.377041
2022-05-25,USD,BIF,2040.198053
2022-05-25,USD,BMD,1
2022-05-25,USD,BND,1.376368
2022-05-25,USD,BOB,6.875741
2022-05-25,USD,BRL,4.8244
2022-05-25,USD,BSD,1
2022-05-25,USD,BTC,3.3839851e-05
2022-05-25,USD,BTN,77.505134
2022-05-25,USD,BWP,12.020592
2022-05-25,USD,BYN,3.375983
2022-05-25,USD,BZD,2.01595
2022-05-25,USD,CAD,1.282031
2022-05-25,USD,CDF,2003.177395
2022-05-25,USD,CHF,0.961615
2022-05-25,USD,CLF,0.030156
2022-05-25,USD,CLP,832.883333
2022-05-25,USD,CNH,6.71152
2022-05-25,USD,CNY,6.6928
2022-05-25,USD,COP,3968.647718
2022-05-25,USD,CRC,673.189924
2022-05-25,USD,CUC,1
2022-05-25,USD,CUP,25.75
2022-05-25,USD,CVE,103.8
2022-05-25,USD,CZK,23.0983
2022-05-25,USD,DJF,178.039625
2022-05-25,USD,DKK,6.962088
2022-05-25,USD,DOP,55.171503
2022-05-25,USD,DZD,145.719
2022-05-25,USD,EGP,18.6021
2022-05-25,USD,ERN,15.000001
2022-05-25,USD,ETB,51.530236
2022-05-25,USD,EUR,0.935721
2022-05-25,USD,FJD,2.15615
2022-05-25,USD,FKP,0.794526
2022-05-25,USD,GBP,0.794526
2022-05-25,USD,GEL,2.845
2022-05-25,USD,GGP,0.794526
2022-05-25,USD,GHS,7.765566
2022-05-25,USD,GIP,0.794526
2022-05-25,USD,GMD,54
2022-05-25,USD,GNF,8810.94727
2022-05-25,USD,GTQ,7.672407
2022-05-25,USD,GYD,209.274753
2022-05-25,USD,HKD,7.84969
2022-05-25,USD,HNL,24.442834
2022-05-25,USD,HRK,7.053
2022-05-25,USD,HTG,113.012858
2022-05-25,USD,HUF,367.47
2022-05-25,USD,IDR,14623
2022-05-25,USD,ILS,3.34437
2022-05-25,USD,IMP,0.794526
2022-05-25,USD,INR,77.49645
2022-05-25,USD,IQD,1459.796958
2022-05-25,USD,IRR,42350
2022-05-25,USD,ISK,129.23
2022-05-25,USD,JEP,0.794526
2022-05-25,USD,JMD,154.532099
2022-05-25,USD,JOD,0.709
2022-05-25,USD,JPY,127.15423724
2022-05-25,USD,KES,116.657873
2022-05-25,USD,KGS,79.49942
2022-05-25,USD,KHR,4061.303254
2022-05-25,USD,KMF,462.049999
2022-05-25,USD,KPW,900
2022-05-25,USD,KRW,1266.7
2022-05-25,USD,KWD,0.305802
2022-05-25,USD,KYD,0.833423
2022-05-25,USD,KZT,415.301482
2022-05-25,USD,LAK,13285.270648
2022-05-25,USD,LBP,1521.930427
2022-05-25,USD,LKR,360.045424
2022-05-25,USD,LRD,151.499968
2022-05-25,USD,LSL,15.688389
2022-05-25,USD,LYD,4.767132
2022-05-25,USD,MAD,9.933757
2022-05-25,USD,MDL,19.069497
2022-05-25,USD,MGA,4020.866056
2022-05-25,USD,MKD,57.691941
2022-05-25,USD,MMK,1851.736715
2022-05-25,USD,MNT,3106.9454
2022-05-25,USD,MOP,8.086232
2022-05-25,USD,MRU,36.484887
2022-05-25,USD,MUR,43.250726
2022-05-25,USD,MVR,15.445
2022-05-25,USD,MWK,816.628407
2022-05-25,USD,MXN,19.829704
2022-05-25,USD,MYR,4.395
2022-05-25,USD,MZN,63.849999
2022-05-25,USD,NAD,15.74
2022-05-25,USD,NGN,415.100905
2022-05-25,USD,NIO,35.82022
2022-05-25,USD,NOK,9.575342
2022-05-25,USD,NPR,124.008137
2022-05-25,USD,NZD,1.543269
2022-05-25,USD,OMR,0.384988
2022-05-25,USD,PAB,1
2022-05-25,USD,PEN,3.700781
2022-05-25,USD,PGK,3.535411
2022-05-25,USD,PHP,52.352996
2022-05-25,USD,PKR,202.400698
2022-05-25,USD,PLN,4.30468
2022-05-25,USD,PYG,6861.793576
2022-05-25,USD,QAR,3.641
2022-05-25,USD,RON,4.6239
2022-05-25,USD,RSD,110.01977
2022-05-25,USD,RUB,60.350093
2022-05-25,USD,RWF,1022.014762
2022-05-25,USD,SAR,3.751036
2022-05-25,USD,SBD,8.123563
2022-05-25,USD,SCR,13.473761
2022-05-25,USD,SDG,454.5
2022-05-25,USD,SEK,9.861492
2022-05-25,USD,SGD,1.3748
2022-05-25,USD,SHP,0.794526
2022-05-25,USD,SLL,12927.7
2022-05-25,USD,SOS,580.334837
2022-05-25,USD,SRD,21.016
2022-05-25,USD,SSP,130.26
2022-05-25,USD,STD,22970.2
2022-05-25,USD,STN,23.25
2022-05-25,USD,SVC,8.750568
2022-05-25,USD,SYP,2512.53
2022-05-25,USD,SZL,15.673336
2022-05-25,USD,THB,34.251005
2022-05-25,USD,TJS,12.501618
2022-05-25,USD,TMT,3.5
2022-05-25,USD,TND,3.032
2022-05-25,USD,TOP,2.31199
2022-05-25,USD,TRY,16.353
2022-05-25,USD,TTD,6.78366
2022-05-25,USD,TWD,29.5193
2022-05-25,USD,TZS,2327
2022-05-25,USD,UAH,29.52698
2022-05-25,USD,UGX,3680.428233
2022-05-25,USD,USD,1
2022-05-25,USD,UYU,40.022165
2022-05-25,USD,UZS,11067.679639
2022-05-25,USD,VES,4.9523
2022-05-25,USD,VND,23199.167639
2022-05-25,USD,VUV,114.881832
2022-05-25,USD,WST,2.626182
2022-05-25,USD,XAF,613.792523
2022-05-25,USD,XAG,0.04548453
2022-05-25,USD,XAU,0.00053935
2022-05-25,USD,XCD,2.70255
2022-05-25,USD,XDR,0.725843
2022-05-25,USD,XOF,613.792523
2022-05-25,USD,XPD,0.00049741
2022-05-25,USD,XPF,111.661178
2022-05-25,USD,XPT,0.00105319
2022-05-25,USD,YER,250.250057
2022-05-25,USD,ZAR,15.733745
2022-05-25,USD,ZMW,17.176976
2022-05-25,USD,ZWL,322
2022-05-26,USD,AED,3.6731
2022-05-26,USD,AFN,88.544555
2022-05-26,USD,ALL,112.68599
2022-05-26,USD,AMD,456.427049
2022-05-26,USD,ANG,1.80313
2022-05-26,USD,AOA,419.64685
2022-05-26,USD,ARS,119.415606
2022-05-26,USD,AUD,1.408787
2022-05-26,USD,AWG,1.8
2022-05-26,USD,AZN,1.7
2022-05-26,USD,BAM,1.825473
2022-05-26,USD,BBD,2
2022-05-26,USD,BDT,87.988552
2022-05-26,USD,BGN,1.822145
2022-05-26,USD,BHD,0.377009
2022-05-26,USD,BIF,2040.705564
2022-05-26,USD,BMD,1
2022-05-26,USD,BND,1.374374
2022-05-26,USD,BOB,6.888367
2022-05-26,USD,BRL,4.7697
2022-05-26,USD,BSD,1
2022-05-26,USD,BTC,3.409301e-05
2022-05-26,USD,BTN,77.587508
2022-05-26,USD,BWP,12.068806
2022-05-26,USD,BYN,3.377232
2022-05-26,USD,BZD,2.016688
2022-05-26,USD,CAD,1.277525
2022-05-26,USD,CDF,2003.316101
2022-05-26,USD,CHF,0.958645
2022-05-26,USD,CLF,0.029856
2022-05-26,USD,CLP,823.82
2022-05-26,USD,CNH,6.76855
2022-05-26,USD,CNY,6.7389
2022-05-26,USD,COP,3932.759661
2022-05-26,USD,CRC,673.439297
2022-05-26,USD,CUC,1
2022-05-26,USD,CUP,25.75
2022-05-26,USD,CVE,103.3
2022-05-26,USD,CZK,23.015024
2022-05-26,USD,DJF,177.988836
2022-05-26,USD,DKK,6.93146
2022-05-26,USD,DOP,55.218414
2022-05-26,USD,DZD,145.492421
2022-05-26,USD,EGP,18.6059
2022-05-26,USD,ERN,15.000001
2022-05-26,USD,ETB,51.788659
2022-05-26,USD,EUR,0.931732
2022-05-26,USD,FJD,2.1543
2022-05-26,USD,FKP,0.792553
2022-05-26,USD,GBP,0.792553
2022-05-26,USD,GEL,2.84
2022-05-26,USD,GGP,0.792553
2022-05-26,USD,GHS,7.785321
2022-05-26,USD,GIP,0.792553
2022-05-26,USD,GMD,54.05
2022-05-26,USD,GNF,8836.405583
2022-05-26,USD,GTQ,7.6768
2022-05-26,USD,GYD,209.321347
2022-05-26,USD,HKD,7.84955
2022-05-26,USD,HNL,24.524698
2022-05-26,USD,HRK,7.02
2022-05-26,USD,HTG,112.555439
2022-05-26,USD,HUF,365.569988
2022-05-26,USD,IDR,14620
2022-05-26,USD,ILS,3.34912
2022-05-26,USD,IMP,0.792553
2022-05-26,USD,INR,77.63046
2022-05-26,USD,IQD,1460.139824
2022-05-26,USD,IRR,42300
2022-05-26,USD,ISK,128.68
2022-05-26,USD,JEP,0.792553
2022-05-26,USD,JMD,154.686066
2022-05-26,USD,JOD,0.709
2022-05-26,USD,JPY,127.10259091
2022-05-26,USD,KES,116.70461
2022-05-26,USD,KGS,79.50038
2022-05-26,USD,KHR,4062.874487
2022-05-26,USD,KMF,462.049999
2022-05-26,USD,KPW,900
2022-05-26,USD,KRW,1259.890097
2022-05-26,USD,KWD,0.305725
2022-05-26,USD,KYD,0.833757
2022-05-26,USD,KZT,425.159478
2022-05-26,USD,LAK,13203.0459
2022-05-26,USD,LBP,1515.660703
2022-05-26,USD,LKR,360.161103
2022-05-26,USD,LRD,151.999978
2022-05-26,USD,LSL,15.758917
2022-05-26,USD,LYD,4.769634
2022-05-26,USD,MAD,9.903831
2022-05-26,USD,MDL,19.044075
2022-05-26,USD,MGA,4020.682839
2022-05-26,USD,MKD,57.420704
2022-05-26,USD,MMK,1852.333122
2022-05-26,USD,MNT,3106.9454
2022-05-26,USD,MOP,8.088605
2022-05-26,USD,MRU,36.479322
2022-05-26,USD,MUR,43.094695
2022-05-26,USD,MVR,15.435
2022-05-26,USD,MWK,817.014979
2022-05-26,USD,MXN,19.768316
2022-05-26,USD,MYR,4.398
2022-05-26,USD,MZN,63.850001
2022-05-26,USD,NAD,15.75
2022-05-26,USD,NGN,415.213927
2022-05-26,USD,NIO,35.828612
2022-05-26,USD,NOK,9.532044
2022-05-26,USD,NPR,124.140888
2022-05-26,USD,NZD,1.543031
2022-05-26,USD,OMR,0.384991
2022-05-26,USD,PAB,1
2022-05-26,USD,PEN,3.676084
2022-05-26,USD,PGK,3.521094
2022-05-26,USD,PHP,52.349995
2022-05-26,USD,PKR,202.554496
2022-05-26,USD,PLN,4.292502
2022-05-26,USD,PYG,6850.549471
2022-05-26,USD,QAR,3.641
2022-05-26,USD,RON,4.6046
2022-05-26,USD,RSD,109.489914
2022-05-26,USD,RUB,60.825007
2022-05-26,USD,RWF,1027.144689
2022-05-26,USD,SAR,3.751363
2022-05-26,USD,SBD,8.123525
2022-05-26,USD,SCR,13.3588
2022-05-26,USD,SDG,455.5
2022-05-26,USD,SEK,9.859582
2022-05-26,USD,SGD,1.372534
2022-05-26,USD,SHP,0.792553
2022-05-26,USD,SLL,12927.7
2022-05-26,USD,SOS,580.462224
2022-05-26,USD,SRD,21.0235
2022-05-26,USD,SSP,130.26
2022-05-26,USD,STD,22970.2
2022-05-26,USD,STN,23.23
2022-05-26,USD,SVC,8.753885
2022-05-26,USD,SYP,2512.53
2022-05-26,USD,SZL,15.7547
2022-05-26,USD,THB,34.2365
2022-05-26,USD,TJS,12.454901
2022-05-26,USD,TMT,3.51
2022-05-26,USD,TND,3.0415
2022-05-26,USD,TOP,2.311472
2022-05-26,USD,TRY,16.3659
2022-05-26,USD,TTD,6.786166
2022-05-26,USD,TWD,29.327999
2022-05-26,USD,TZS,2327
2022-05-26,USD,UAH,29.414511
2022-05-26,USD,UGX,3696.83388
2022-05-26,USD,USD,1
2022-05-26,USD,UYU,40.070284
2022-05-26,USD,UZS,11050.315253
2022-05-26,USD,VES,5.0214
2022-05-26,USD,VND,23210
2022-05-26,USD,VUV,114.881832
2022-05-26,USD,WST,2.626182
2022-05-26,USD,XAF,611.176125
2022-05-26,USD,XAG,0.04541326
2022-05-26,USD,XAU,0.00053966
2022-05-26,USD,XCD,2.70255
2022-05-26,USD,XDR,0.724928
2022-05-26,USD,XOF,611.176125
2022-05-26,USD,XPD,0.0004947
2022-05-26,USD,XPF,111.185202
2022-05-26,USD,XPT,0.00105043
2022-05-26,USD,YER,250.249937
2022-05-26,USD,ZAR,15.70822
2022-05-26,USD,ZMW,17.208538
2022-05-26,USD,ZWL,322
2022-05-27,USD,AED,3.6731
2022-05-27,USD,AFN,88.999995
2022-05-27,USD,ALL,112.95
2022-05-27,USD,AMD,455.70744
2022-05-27,USD,ANG,1.801046
2022-05-27,USD,AOA,419.2617
2022-05-27,USD,ARS,119.482658
2022-05-27,USD,AUD,1.396453
2022-05-27,USD,AWG,1.8005
2022-05-27,USD,AZN,1.7
2022-05-27,USD,BAM,1.826931
2022-05-27,USD,BBD,2
2022-05-27,USD,BDT,87.81551
2022-05-27,USD,BGN,1.826938
2022-05-27,USD,BHD,0.376787
2022-05-27,USD,BIF,2016
2022-05-27,USD,BMD,1
2022-05-27,USD,BND,1.374374
2022-05-27,USD,BOB,6.87026
2022-05-27,USD,BRL,4.731
2022-05-27,USD,BSD,1
2022-05-27,USD,BTC,3.4909527e-05
2022-05-27,USD,BTN,77.552028
2022-05-27,USD,BWP,12.025406
2022-05-27,USD,BYN,3.371429
2022-05-27,USD,BZD,2.014357
2022-05-27,USD,CAD,1.27255
2022-05-27,USD,CDF,2005
2022-05-27,USD,CHF,0.957058
2022-05-27,USD,CLF,0.029953
2022-05-27,USD,CLP,826.5
2022-05-27,USD,CNH,6.71966
2022-05-27,USD,CNY,6.6986
2022-05-27,USD,COP,3908.484455
2022-05-27,USD,CRC,673.439297
2022-05-27,USD,CUC,1
2022-05-27,USD,CUP,25.75
2022-05-27,USD,CVE,103.35
2022-05-27,USD,CZK,23.0051
2022-05-27,USD,DJF,177.55
2022-05-27,USD,DKK,6.9289
2022-05-27,USD,DOP,55.26
2022-05-27,USD,DZD,145.407616
2022-05-27,USD,EGP,18.593452
2022-05-27,USD,ERN,15.000001
2022-05-27,USD,ETB,51.55
2022-05-27,USD,EUR,0.93178
2022-05-27,USD,FJD,2.1451
2022-05-27,USD,FKP,0.791822
2022-05-27,USD,GBP,0.791822
2022-05-27,USD,GEL,2.89
2022-05-27,USD,GGP,0.791822
2022-05-27,USD,GHS,7.75
2022-05-27,USD,GIP,0.791822
2022-05-27,USD,GMD,54.125
2022-05-27,USD,GNF,8830
2022-05-27,USD,GTQ,7.669718
2022-05-27,USD,GYD,209.107053
2022-05-27,USD,HKD,7.84926
2022-05-27,USD,HNL,24.55
2022-05-27,USD,HRK,7.0245
2022-05-27,USD,HTG,111.923213
2022-05-27,USD,HUF,367.2095
2022-05-27,USD,IDR,14539.4
2022-05-27,USD,ILS,3.34467
2022-05-27,USD,IMP,0.791822
2022-05-27,USD,INR,77.6922
2022-05-27,USD,IQD,1460
2022-05-27,USD,IRR,42350
2022-05-27,USD,ISK,128.29
2022-05-27,USD,JEP,0.791822
2022-05-27,USD,JMD,154.249005
2022-05-27,USD,JOD,0.709
2022-05-27,USD,JPY,127.1349956
2022-05-27,USD,KES,116.75
2022-05-27,USD,KGS,79.515987
2022-05-27,USD,KHR,4061
2022-05-27,USD,KMF,459.749709
2022-05-27,USD,KPW,900
2022-05-27,USD,KRW,1254.522462
2022-05-27,USD,KWD,0.30561
2022-05-27,USD,KYD,0.832711
2022-05-27,USD,KZT,425.159478
2022-05-27,USD,LAK,13060
2022-05-27,USD,LBP,1517
2022-05-27,USD,LKR,354.751028
2022-05-27,USD,LRD,151.499968
2022-05-27,USD,LSL,15.68
2022-05-27,USD,LYD,4.78
2022-05-27,USD,MAD,9.9095
2022-05-27,USD,MDL,19.047703
2022-05-27,USD,MGA,3982.5
2022-05-27,USD,MKD,57.55372
2022-05-27,USD,MMK,1850.263778
2022-05-27,USD,MNT,3106.0654
2022-05-27,USD,MOP,8.079732
2022-05-27,USD,MRU,36.47
2022-05-27,USD,MUR,43.323553
2022-05-27,USD,MVR,15.445
2022-05-27,USD,MWK,816.5
2022-05-27,USD,MXN,19.58117
2022-05-27,USD,MYR,4.379
2022-05-27,USD,MZN,63.849999
2022-05-27,USD,NAD,15.6
2022-05-27,USD,NGN,415.22
2022-05-27,USD,NIO,35.85
2022-05-27,USD,NOK,9.464522
2022-05-27,USD,NPR,124.086019
2022-05-27,USD,NZD,1.530146
2022-05-27,USD,OMR,0.385005
2022-05-27,USD,PAB,1
2022-05-27,USD,PEN,3.6605
2022-05-27,USD,PGK,3.51
2022-05-27,USD,PHP,52.325007
2022-05-27,USD,PKR,200.1
2022-05-27,USD,PLN,4.25895
2022-05-27,USD,PYG,6862.718357
2022-05-27,USD,QAR,3.641
2022-05-27,USD,RON,4.6045
2022-05-27,USD,RSD,109.414055
2022-05-27,USD,RUB,66.250044
2022-05-27,USD,RWF,1028
2022-05-27,USD,SAR,3.750991
2022-05-27,USD,SBD,8.126843
2022-05-27,USD,SCR,12.740906
2022-05-27,USD,SDG,455.5
2022-05-27,USD,SEK,9.813288
2022-05-27,USD,SGD,1.369
2022-05-27,USD,SHP,0.791822
2022-05-27,USD,SLL,12887.2
2022-05-27,USD,SOS,583
2022-05-27,USD,SRD,21.0585
2022-05-27,USD,SSP,130.26
2022-05-27,USD,STD,22974.3
2022-05-27,USD,STN,23.15
2022-05-27,USD,SVC,8.743981
2022-05-27,USD,SYP,2512.53
2022-05-27,USD,SZL,15.65
2022-05-27,USD,THB,34.058963
2022-05-27,USD,TJS,12.454901
